time,pm10,pm2_5,nitrogen_dioxide,ozone,us_aqi,cidade,estado,regiao,latitude,longitude
2025-07-01T00:00,1.3,1.2,3.9,42.0,37,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T01:00,1.2,1.1,3.3,43.0,35,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T02:00,1.2,1.1,2.7,44.0,33,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T03:00,1.2,1.1,2.2,44.0,32,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T04:00,1.0,0.9,2.0,44.0,30,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T05:00,0.8,0.8,1.9,44.0,29,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T06:00,0.8,0.8,2.1,44.0,27,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T07:00,0.9,0.8,2.6,45.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T08:00,1.1,1.0,3.3,46.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T09:00,0.9,0.8,3.7,50.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T10:00,0.7,0.7,3.2,52.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T11:00,0.7,0.7,2.5,55.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T12:00,1.0,0.9,2.0,57.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T13:00,1.4,1.3,1.9,58.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T14:00,1.8,1.7,2.0,59.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T15:00,2.1,1.9,2.5,58.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T16:00,2.2,2.0,3.7,53.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T17:00,2.1,1.9,5.3,47.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T18:00,2.1,1.9,6.3,42.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T19:00,2.1,1.9,6.4,40.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T20:00,2.2,1.9,5.9,40.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T21:00,2.2,1.9,4.1,43.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T22:00,1.8,1.5,3.8,44.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-01T23:00,1.7,1.4,3.3,46.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T00:00,1.5,1.3,2.9,48.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T01:00,1.6,1.3,2.4,50.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T02:00,1.8,1.5,2.0,52.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T03:00,2.1,1.7,1.7,53.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T04:00,2.4,2.0,1.6,53.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T05:00,2.6,2.1,1.7,53.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T06:00,2.6,2.2,2.0,53.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T07:00,3.4,2.7,2.6,53.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T08:00,3.9,3.2,3.3,54.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T09:00,3.6,2.9,3.6,55.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T10:00,3.8,3.1,3.1,57.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T11:00,3.1,2.7,2.4,60.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T12:00,2.6,2.3,2.0,63.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T13:00,2.4,2.3,1.9,65.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T14:00,2.2,2.2,2.1,66.0,27,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T15:00,2.1,2.0,2.6,65.0,27,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T16:00,1.9,1.8,3.7,61.0,28,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T17:00,1.7,1.7,5.2,55.0,29,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T18:00,1.9,1.8,6.0,51.0,29,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T19:00,2.0,1.8,5.6,49.0,28,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T20:00,2.3,1.9,4.7,48.0,28,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T21:00,2.3,2.0,3.3,48.0,27,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T22:00,2.4,2.1,3.2,48.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-02T23:00,2.5,2.1,3.0,48.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T00:00,2.6,2.2,2.8,48.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T01:00,2.6,2.2,2.6,47.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T02:00,2.7,2.2,2.5,46.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T03:00,2.6,2.2,2.4,45.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T04:00,2.5,2.1,2.4,44.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T05:00,2.7,2.2,2.6,43.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T06:00,3.2,2.6,2.8,44.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T07:00,4.0,3.3,3.2,47.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T08:00,5.1,4.0,3.7,51.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T09:00,3.1,2.6,4.2,54.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T10:00,2.3,1.9,3.7,56.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T11:00,2.0,1.6,3.0,59.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T12:00,2.1,1.7,2.6,60.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T13:00,2.5,2.0,2.6,59.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T14:00,2.7,2.2,2.8,57.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T15:00,2.6,2.1,3.3,55.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T16:00,2.5,2.1,4.5,52.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T17:00,2.6,2.2,5.9,48.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T18:00,2.9,2.5,6.8,45.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T19:00,2.9,2.5,6.5,44.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T20:00,2.7,2.3,5.7,45.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T21:00,3.2,2.8,6.2,39.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T22:00,2.8,2.3,5.5,41.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-03T23:00,2.4,2.0,4.4,44.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T00:00,2.3,1.8,3.6,46.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T01:00,2.6,2.1,3.1,45.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T02:00,2.9,2.3,2.8,44.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T03:00,3.0,2.4,2.6,42.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T04:00,2.9,2.3,2.5,41.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T05:00,2.8,2.3,2.6,40.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T06:00,2.7,2.2,2.8,40.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T07:00,2.8,2.4,3.2,42.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T08:00,2.9,2.4,3.8,46.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T09:00,2.8,2.4,5.7,42.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T10:00,2.4,2.1,5.0,50.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T11:00,2.7,2.4,4.0,60.0,20,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T12:00,3.0,2.8,3.2,69.0,21,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T13:00,3.5,3.3,2.8,75.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T14:00,3.9,3.7,2.6,79.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T15:00,4.1,3.9,3.0,79.0,27,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T16:00,4.0,3.8,4.6,74.0,29,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T17:00,4.4,4.0,6.8,65.0,31,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T18:00,4.5,4.1,8.3,58.0,32,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T19:00,4.2,3.8,8.5,53.0,32,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T20:00,4.6,4.0,8.0,49.0,32,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T21:00,5.3,4.3,7.1,46.0,31,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T22:00,5.9,4.8,7.2,46.0,29,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-04T23:00,6.5,5.6,7.3,47.0,27,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T00:00,7.2,6.3,7.3,47.0,25,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T01:00,7.6,6.8,7.2,47.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T02:00,7.9,7.0,7.0,46.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T03:00,8.2,7.3,7.0,45.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T04:00,8.4,7.5,7.4,43.0,22,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T05:00,8.7,7.9,8.1,40.0,23,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T06:00,9.5,8.8,8.6,39.0,24,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T07:00,10.8,10.4,8.9,40.0,26,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T08:00,11.6,11.2,9.1,43.0,28,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T09:00,11.0,10.5,8.8,49.0,30,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T10:00,10.0,9.6,7.5,61.0,32,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T11:00,9.7,9.3,5.6,78.0,33,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T12:00,9.5,9.2,4.1,92.0,35,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T13:00,8.6,8.3,2.3,103.0,36,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T14:00,7.2,7.0,0.9,113.0,38,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T15:00,6.5,6.3,2.2,114.0,38,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T16:00,6.1,5.9,8.1,103.0,39,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T17:00,6.3,6.2,16.8,85.0,41,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T18:00,10.6,10.4,25.0,67.0,43,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T19:00,15.9,15.7,32.4,51.0,44,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T20:00,18.4,18.2,39.2,35.0,44,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T21:00,20.4,19.7,40.4,19.0,47,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T22:00,21.2,20.6,39.9,17.0,50,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-05T23:00,22.5,21.8,39.1,14.0,52,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T00:00,24.3,23.6,37.9,11.0,53,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T01:00,26.5,25.8,36.7,8.0,54,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T02:00,28.1,27.5,35.1,6.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T03:00,29.2,28.6,32.2,7.0,57,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T04:00,29.3,28.7,26.7,16.0,59,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T05:00,27.5,26.9,19.8,28.0,61,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T06:00,22.8,22.2,14.9,38.0,62,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T07:00,23.3,22.8,14.0,39.0,63,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T08:00,22.9,22.5,14.9,38.0,64,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T09:00,16.3,16.2,14.8,31.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T10:00,10.7,10.1,10.9,48.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T11:00,7.5,6.6,5.5,71.0,66,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T12:00,7.1,6.3,1.5,87.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T13:00,6.7,6.0,0.2,91.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T14:00,6.2,5.6,0.4,89.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T15:00,5.6,5.0,1.3,84.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T16:00,5.0,4.5,3.2,76.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T17:00,4.7,4.1,5.7,65.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T18:00,5.3,4.6,7.5,57.0,64,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T19:00,5.6,4.7,7.7,53.0,64,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T20:00,6.4,5.2,7.1,51.0,63,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T21:00,7.1,5.8,7.3,46.0,62,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T22:00,7.7,6.2,6.7,50.0,61,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-06T23:00,7.9,6.3,5.8,56.0,60,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T00:00,8.0,6.5,5.0,61.0,59,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T01:00,8.2,6.8,4.3,63.0,57,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T02:00,8.4,7.1,3.6,64.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T03:00,8.5,7.2,3.2,64.0,54,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T04:00,8.2,7.0,3.1,63.0,53,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T05:00,8.1,7.0,3.2,62.0,51,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T06:00,8.3,7.1,3.6,61.0,48,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T07:00,8.8,7.7,4.5,61.0,44,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T08:00,10.0,8.5,5.6,63.0,41,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T09:00,9.1,7.9,6.3,67.0,38,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T10:00,8.6,7.9,5.6,77.0,36,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T11:00,9.1,8.5,4.7,92.0,35,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T12:00,10.0,9.4,3.9,106.0,36,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T13:00,10.5,10.1,2.9,122.0,36,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T14:00,10.9,10.5,2.0,138.0,38,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T15:00,11.1,10.8,2.8,143.0,42,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T16:00,11.2,10.9,7.0,130.0,47,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T17:00,11.1,10.8,13.0,106.0,53,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T18:00,12.9,12.6,16.9,85.0,61,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T19:00,12.0,11.7,16.8,71.0,63,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T20:00,10.7,10.2,14.7,59.0,58,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T21:00,9.1,8.0,14.2,45.0,50,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T22:00,10.8,9.4,14.6,41.0,48,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-07T23:00,12.7,11.1,15.1,36.0,49,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T00:00,14.7,13.0,15.4,31.0,50,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T01:00,16.6,14.8,15.1,28.0,50,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T02:00,19.1,17.2,14.6,26.0,51,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T03:00,22.4,20.7,14.3,26.0,52,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T04:00,25.8,24.9,14.3,29.0,53,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T05:00,28.8,27.9,14.4,33.0,54,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T06:00,31.1,30.4,14.7,39.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T07:00,33.3,32.7,15.9,43.0,58,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T08:00,34.3,34.0,17.3,49.0,60,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T09:00,33.9,33.3,13.4,63.0,62,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T10:00,29.9,29.4,10.1,80.0,64,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T11:00,17.2,16.8,5.6,103.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T12:00,10.5,10.2,2.3,118.0,66,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T13:00,8.5,8.2,0.5,120.0,66,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T14:00,7.8,7.5,0.0,115.0,66,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T15:00,7.3,7.0,1.7,106.0,66,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T16:00,6.9,6.6,7.9,91.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T17:00,7.1,6.8,16.4,71.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T18:00,10.0,9.7,22.8,55.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T19:00,11.9,11.6,25.0,44.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T20:00,11.6,11.3,25.1,36.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T21:00,7.0,6.8,16.2,38.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T22:00,7.5,7.3,14.8,39.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-08T23:00,8.0,7.9,12.8,41.0,64,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T00:00,8.2,8.1,10.8,44.0,64,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T01:00,8.3,8.1,8.7,48.0,64,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T02:00,8.6,8.5,6.6,53.0,63,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T03:00,9.3,9.2,5.1,57.0,63,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T04:00,9.8,9.7,4.5,60.0,62,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T05:00,10.4,10.2,4.4,62.0,60,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T06:00,11.0,10.8,4.5,65.0,59,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T07:00,12.2,11.8,4.8,70.0,58,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T08:00,13.0,12.6,5.3,75.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T09:00,12.0,11.1,5.9,78.0,54,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T10:00,8.6,7.4,4.7,82.0,52,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T11:00,7.8,6.6,3.0,88.0,51,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T12:00,7.7,6.5,1.8,93.0,50,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T13:00,7.5,6.5,1.3,98.0,49,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T14:00,7.5,6.5,1.3,102.0,49,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T15:00,7.7,6.7,1.8,102.0,48,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T16:00,7.7,6.6,3.3,95.0,48,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T17:00,7.2,6.2,5.3,83.0,48,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T18:00,6.6,5.7,6.7,72.0,48,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T19:00,6.4,5.3,7.1,64.0,47,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T20:00,6.4,5.2,6.9,56.0,46,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T21:00,8.3,6.5,7.1,51.0,44,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T22:00,9.1,7.3,6.9,52.0,44,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-09T23:00,10.2,8.2,6.5,53.0,44,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T00:00,11.1,9.3,6.2,53.0,44,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T01:00,11.6,10.0,6.0,52.0,45,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T02:00,11.9,10.4,5.8,51.0,45,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T03:00,11.8,10.3,5.7,50.0,45,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T04:00,11.6,10.1,5.8,48.0,46,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T05:00,11.2,10.0,6.1,45.0,46,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T06:00,11.0,9.9,6.5,45.0,46,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T07:00,12.1,10.9,7.5,48.0,46,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T08:00,13.8,12.2,8.7,53.0,45,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T09:00,13.2,11.8,9.6,62.0,45,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T10:00,13.0,12.4,8.1,79.0,45,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T11:00,13.4,12.9,6.1,103.0,47,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T12:00,13.8,13.4,4.4,122.0,48,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T13:00,13.0,12.7,3.2,131.0,50,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T14:00,11.9,11.7,2.3,135.0,50,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T15:00,11.8,11.6,2.6,133.0,51,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T16:00,12.5,12.3,5.2,123.0,51,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T17:00,13.5,13.2,9.0,108.0,55,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T18:00,14.7,14.3,11.4,94.0,65,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T19:00,14.3,13.8,11.0,83.0,68,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T20:00,14.6,14.1,9.3,74.0,64,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T21:00,14.6,13.9,7.8,63.0,54,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T22:00,14.2,13.5,7.1,64.0,55,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-10T23:00,13.5,12.7,6.3,65.0,55,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-11T00:00,13.0,12.3,5.8,64.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-11T01:00,13.0,12.3,6.0,61.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-11T02:00,13.4,12.7,6.6,56.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
2025-07-11T03:00,13.9,13.3,7.5,51.0,56,Sorocaba,SP,Sudeste,-23.5015,-47.4526
